server_resp_timef, bd_timef, cpu_usage, memory_usage
0.1637251377105713,0.06289410591125488,37.1,0.027923583984375
0.16384172439575195,0.06308245658874512,43.2,0.027923583984375
0.16451501846313477,0.06380486488342285,44.4,0.027923583984375
0.16422224044799805,0.06325459480285645,36.4,0.027923583984375
0.17920875549316406,0.07840108871459961,27.8,0.027923583984375
0.1639411449432373,0.06314587593078613,35.3,0.027923583984375
0.17127728462219238,0.0702810287475586,40.0,0.027923583984375
0.17918682098388672,0.07823514938354492,42.1,0.027923583984375
0.1748826503753662,0.0738985538482666,21.2,0.027923583984375
0.17029285430908203,0.06957721710205078,30.6,0.027923583984375
0.18167328834533691,0.08068561553955078,41.2,0.027923583984375
0.17474770545959473,0.07395458221435547,33.3,0.027923583984375
0.16531658172607422,0.0636909008026123,42.1,0.027923583984375
0.16363739967346191,0.06273508071899414,48.8,0.027923583984375
0.1751565933227539,0.07431316375732422,36.1,0.027923583984375
0.1635608673095703,0.06278204917907715,37.8,0.027923583984375
0.16427302360534668,0.06325316429138184,68.4,0.027923583984375
0.1639087200164795,0.06319069862365723,46.3,0.027923583984375
0.16453957557678223,0.06382513046264648,43.6,0.027923583984375
0.16475486755371094,0.06394743919372559,63.2,0.027923583984375
0.1755056381225586,0.07451772689819336,53.8,0.027923583984375
0.17493796348571777,0.0739593505859375,46.3,0.027923583984375
0.1747875213623047,0.07391524314880371,63.2,0.027923583984375
0.16423559188842773,0.06340885162353516,66.7,0.027923583984375
0.17701220512390137,0.07451272010803223,67.6,0.027923583984375
0.17344164848327637,0.07265877723693848,73.2,0.027923583984375
0.16424822807312012,0.06328058242797852,52.5,0.027923583984375
0.1748967170715332,0.0739138126373291,51.3,0.027923583984375
0.17434144020080566,0.07357335090637207,55.3,0.027923583984375
0.1755528450012207,0.07473587989807129,40.0,0.027923583984375
